SkyStone_AndroidStudioProj,SkyStoneCode.zip,https://github.com/FIRST-Tech-Challenge/SkyStone/archive/master.zip,0c3a6a0855a403d286c63c17435dce18,true
SkyStone_ManualP1,Game-Manual-P1.pdf,https://www.firstinspires.org/sites/default/files/uploads/resource_library/ftc/game-manual-part-1.pdf,9de9a629118f59fcb60c48200c0398bd,false
SkyStone_ManualP2,Game-Manual-P2.pdf,https://www.firstinspires.org/sites/default/files/uploads/resource_library/ftc/game-manual-part-2.pdf,0df9ff4f2eb5b7b0d1c8e2d8d4aa0e05,false
AndroidStudioTutorial,Android-Studio-Tutorial.pdf,https://www.firstinspires.org/sites/default/files/uploads/resource_library/ftc/android-studio-tutorial.pdf,347402fd505c52c03425e924b3365cb1,false
